millis,ts,type,dpIn,dpOut,o2,dpSum,millis_diff,oneDp,o2ini,BreathMarker,volIn,volOut,o2InStpd,o2OutStpd,co2Stpd
1137206.0,14:29:29.216 , Vol+O2,0.0,7.42,15.621671317326411,-969.41,37.0,-7.42,15.71,True,2274.073632748103,2478.2597848762784,362.90110843156083,334.10808594572666,102.16907058200422
1139759.0,14:29:34.519 , Vol+O2,0.0,1.7,15.654695652173913,-678.0400000000001,37.0,-1.7,15.8,True,2328.663145805773,2552.980047371576,371.61260946305,344.6637445131261,115.20809910989624
1142310.0,14:29:34.718 , Vol+O2,0.0,1.8,15.671521739130434,-799.1600000000001,37.0,-1.8,15.8,True,2534.4027875579477,2722.7076176624205,404.44494301856014,367.80692666282374,84.59029376779495
1145084.0,14:29:39.961 , Vol+O2,0.0,5.46,15.680331107619796,-881.0499999999998,36.0,-5.46,15.74,True,2497.6784076862536,2831.9922963514114,398.5843948067619,382.83658821501825,191.16034045549986
1147710.0,14:29:40.175 , Vol+O2,0.0,3.26,15.69573273657289,-881.75,37.0,-3.26,15.77,True,2555.2447733736035,2665.3397334640845,407.7709477905674,360.95368975577105,26.442558004189777
1150193.0,14:29:45.396 , Vol+O2,0.0,3.4,15.726760869565217,-824.3900000000001,41.0,-3.4,15.77,True,2530.814819762888,2705.7773519912557,403.8723681154906,367.38988927921923,73.10059477779919
1152636.0,14:29:45.626 , Vol+O2,0.0,4.5,15.772267558528428,-874.4599999999999,37.0,-4.5,15.83,True,2447.014504380468,2803.157845808018,390.4993502407596,382.0753973827014,204.92994756874214
1155261.0,14:29:45.888 , Vol+O2,0.0,8.73,15.83403868065967,-872.0400000000001,37.0,-8.73,15.95,True,2369.234488917348,2509.382207831767,378.08706357646196,342.94223816268993,49.05268889597187
1157557.0,14:29:51.432 , Vol+O2,0.0,0.0,15.868912654120702,-834.25,37.0,0.0,15.92,True,2411.749596645583,2570.196691791465,384.871707440882,351.5865850383751,61.042749754361466
1159887.0,14:29:51.538 , Vol+O2,0.33,0.0,15.874331807780319,-868.6999999999999,37.0,0.33,16.01,True,2232.753324126483,2026.2005787120966,356.30713294036303,276.3852289745104,-198.73879590187653
1162106.0,14:29:56.840 , Vol+O2,0.0,0.0,15.809992753623188,-591.6800000000001,37.0,0.0,16.1,True,2676.0949248289503,3375.6102992060996,427.05645081285485,457.30059283879524,451.78660560450976
1165580.0,14:29:57.146 , Vol+O2,0.21,0.0,15.693598136645962,-1130.65,37.0,0.21,15.5,True,2442.1305417087724,2637.446403269323,389.71995794599263,355.84516121840295,92.02913321047299
1167841.0,14:30:02.377 , Vol+O2,0.0,1.88,15.653516223231668,-908.7,37.0,-1.88,15.56,True,2243.363318512408,2528.457240163878,358.00029655109984,341.55156842418654,160.92134803428235
1170354.0,14:30:02.627 , Vol+O2,0.0,0.83,15.695401823281907,-744.7199999999999,37.0,-0.83,15.8,True,2407.1805272740567,2734.1821523840945,384.1425664335068,371.1536908645846,186.18223533604578
1172794.0,14:30:08.142 , Vol+O2,0.0,5.51,15.779689799331104,-791.17,38.0,-5.51,15.89,True,2474.3917688946085,2601.3159159193237,394.8682675418234,355.1556414145502,37.484511809908554
1175126.0,14:30:08.294 , Vol+O2,0.0,2.21,15.869875776397517,-773.6999999999999,37.0,-2.21,15.94,True,2469.5201444158492,2658.8047699220547,394.09084419996424,364.698131519448,81.11522930422211
1177530.0,14:30:08.437 , Vol+O2,0.0,3.77,15.93395652173913,-846.85,37.0,-3.77,16.1,True,2341.505351666461,2590.0635350685607,373.6619937373482,355.992489517607,126.23632389012164
1179786.0,14:30:13.689 , Vol+O2,0.0,3.49,15.950915551839465,-857.04,37.0,-3.49,16.13,True,2398.7740897238955,2709.0069080895537,382.8010507231174,371.5826565583647,170.34254925266669
1182483.0,14:30:13.875 , Vol+O2,0.0,5.14,15.901291314184537,-846.19,37.0,-5.14,16.07,True,2895.9613908619,3157.6866033710294,462.1431705572219,430.35604204750956,126.69445367153139
1185777.0,14:30:19.188 , Vol+O2,0.0,0.83,15.786327365728901,-926.73,36.0,-0.83,15.89,True,2406.604220552586,2501.91064266236,384.0505982821654,338.8667500657812,18.770353953376343
1188365.0,14:30:19.462 , Vol+O2,0.0,1.38,15.70445761782974,-801.4699999999999,37.0,-1.38,15.78,True,2339.505884200326,2621.4998600389263,373.3429148169106,354.1536415847194,156.65515649415374
1190736.0,14:30:24.679 , Vol+O2,0.0,2.53,15.676390227486875,-876.58,37.0,-2.53,15.71,True,2244.674653637157,2349.499761971372,358.20956196952926,317.42145238540263,29.878670202020885
1193027.0,14:30:24.950 , Vol+O2,0.0,5.14,15.68264285714286,-761.85,36.0,-5.14,15.71,True,2354.604280798809,2543.2858046100714,375.7523464123631,344.065646723796,88.07196350452364
1195400.0,14:30:30.936 , Vol+O2,0.0,2.21,15.709347826086955,-847.25,37.0,-2.21,15.8,True,2426.4907151338384,2587.5124665639996,387.22412389823495,350.9004394178835,65.63489892362713
1197874.0,14:30:31.170 , Vol+O2,0.0,7.04,15.749847826086958,-764.42,37.0,-7.04,15.89,True,2167.2357050361034,2475.7132566121422,345.8517034207116,336.48796990621133,177.41726545027086
1199945.0,14:30:31.322 , Vol+O2,0.0,0.75,15.78263113604488,-910.86,37.0,-0.75,15.8,True,2389.41908382444,2497.308977411164,381.30816062430665,340.1851623103216,26.32665687020699
1202237.0,14:30:36.476 , Vol+O2,0.0,2.9,15.818532608695651,-843.6899999999999,37.0,-2.9,15.89,True,2301.602704272947,2459.140205227317,367.29425139166125,335.71251452892693,63.52296429968442
1204601.0,14:30:36.609 , Vol+O2,0.0,3.03,15.852834980237153,-767.2500000000001,36.0,-3.03,15.98,True,2416.264964028747,2712.0811334449004,385.5922785801486,370.97411659856317,160.53187693130963
1206903.0,14:30:41.837 , Vol+O2,0.0,6.49,15.883478260869566,-923.62,37.0,-6.49,15.95,True,2392.4715801337798,2494.1812702664834,381.7952839426503,341.8257082809576,19.71059814914929
1209119.0,14:30:42.039 , Vol+O2,0.0,0.0,15.91541869482716,-834.78,37.0,0.0,15.95,True,2337.3907408144137,2481.5850890926267,373.00537610743953,340.8638268319387,50.97212878615301
1211261.0,14:30:42.158 , Vol+O2,0.0,4.04,15.950219367588932,-865.85,37.0,-4.04,16.01,True,2572.008363891153,2741.3402063846006,410.4461142814432,377.27004964098774,63.084958841963726
1213515.0,14:30:47.374 , Vol+O2,0.0,8.9,15.980639130434783,-940.9100000000001,37.0,-8.9,16.13,True,2378.968638163405,2629.930030084927,379.6404581104655,362.6966874619428,125.89174732511697
1215695.0,14:30:47.470 , Vol+O2,0.0,0.56,16.01417391304348,-948.2800000000001,37.0,-0.56,16.1,True,2362.8348741015434,2497.2229351963906,377.0658005545678,345.03774027099695,41.26190186473514
1217992.0,14:30:52.700 , Vol+O2,0.0,5.23,16.042278772378516,-741.6400000000001,37.0,-5.23,16.13,True,2360.532188176985,2477.2136481583248,376.698333440769,342.60327845970033,28.176408544226888
1220099.0,14:30:52.889 , Vol+O2,0.0,2.66,16.0535,-820.74,37.0,-2.66,16.13,True,2214.1748535937104,2321.790817912439,353.34234435470967,321.2319854217379,24.981029786771614
1222166.0,14:30:53.042 , Vol+O2,0.0,3.3,16.057681739130437,-701.64,36.0,-3.3,16.13,True,2324.5561057258105,2537.5519063401957,370.95719999172616,350.97839136259114,98.66879046302529
1224322.0,14:30:58.216 , Vol+O2,0.0,1.29,16.050826086956523,-907.8299999999999,37.0,-1.29,16.13,True,2271.8792599283743,2444.9241694274397,362.5509261344163,338.00392811651864,71.19013950465524
1226501.0,14:30:58.456 , Vol+O2,0.0,3.67,16.043130434782608,-876.04,37.0,-3.67,16.07,True,2494.3963536541246,2657.3951023401264,398.0606382190068,367.26235996552384,58.75055155304244
1228837.0,14:31:03.594 , Vol+O2,0.0,0.61,16.04,-958.99,37.0,-0.61,16.1,True,2473.349608312359,2570.2675238339957,394.701957522211,355.2812194974677,11.385701921938335
1230981.0,14:31:03.818 , Vol+O2,0.0,3.49,16.0445,-961.4000000000001,37.0,-3.49,16.1,True,2281.696293848238,2431.395455316703,364.11754756642483,336.23429681633223,53.968545457007394
1233014.0,14:31:03.904 , Vol+O2,0.0,1.07,16.051673913043476,-962.0699999999999,37.0,-1.07,16.04,True,2493.980330837871,2531.6734646622613,397.9942484860724,350.26466571669135,-32.26500247003378
1235161.0,14:31:09.104 , Vol+O2,0.0,1.75,16.059239130434783,-958.6500000000001,37.0,-1.75,16.13,True,2429.258146524736,2573.7970006670926,387.66575600055666,356.2657029100758,46.3844968114895
1237452.0,14:31:09.286 , Vol+O2,0.0,1.16,16.067317580340266,-870.8399999999999,37.0,-1.16,16.19,True,2448.9942034565065,2624.7208846642793,390.81527448292553,363.45010891663406,68.33157199632024
1239606.0,14:31:14.480 , Vol+O2,1.2,0.0,16.072934782608694,-936.9300000000001,37.0,1.2,16.13,True,2399.773094690647,2583.3061302211536,382.96047388538517,357.8991283106829,74.97358750508897
1241750.0,14:31:14.595 , Vol+O2,0.0,1.43,16.082978260869567,-943.8000000000001,37.0,-1.43,16.07,True,2570.114445957532,2739.1271672452226,410.143879161396,379.84236463585756,60.02085854423899
1243929.0,14:31:14.815 , Vol+O2,0.0,12.17,16.098891304347827,-965.94,36.0,-12.17,16.13,True,2435.458511249223,2447.345024961317,388.65522230401905,339.8272527070245,-50.76289990943906
1246076.0,14:31:20.014 , Vol+O2,0.0,3.12,16.12283391304348,-795.9599999999999,37.0,-3.12,16.18,True,2285.8858354473496,2627.574457470765,364.78612279118596,365.44686001252364,190.6572673074213
1247998.0,14:31:20.126 , Vol+O2,0.0,1.34,16.149757763975156,-1004.21,37.0,-1.34,16.25,True,2486.239180406189,2550.3714659842944,396.75890059243466,355.4099077677137,-15.516028810777698
1250143.0,14:31:25.363 , Vol+O2,0.0,0.0,16.1821547314578,-952.4499999999999,37.0,0.0,16.22,True,2467.2662743486053,2500.2603145581857,393.7311672159455,349.2000519296149,-38.307564571321336
1252112.0,14:31:25.530 , Vol+O2,0.0,2.03,16.21969693094629,-988.0999999999999,37.0,-2.03,16.19,True,2408.807252819083,2521.1847726438164,384.40216247072505,352.9246931027832,19.673395825552916
1254032.0,14:31:25.662 , Vol+O2,0.0,7.59,16.256933572778827,-935.5699999999999,37.0,-7.59,16.32,True,2537.7993563168643,2651.874117847449,404.98697408990483,372.2444542254564,16.583630402378958
1256043.0,14:31:30.819 , Vol+O2,0.0,1.25,16.304310741687978,-1101.9299999999998,37.0,-1.25,16.31,True,2395.057273283395,2658.470519566239,382.2079139017451,374.3677119833684,126.79137171596813
1258076.0,14:31:31.002 , Vol+O2,0.0,11.65,16.35750852514919,-943.5600000000001,37.0,-11.65,16.46,True,2403.8184302721397,2632.659835004081,383.60603643241984,371.7627232981969,100.61164487327824
1259925.0,14:31:31.177 , Vol+O2,0.0,0.0,16.40249331103679,-1018.43,37.0,0.0,16.43,True,2437.4011216887816,2555.7898921802325,388.9652278691926,361.92827335820425,19.122779821736003
1261630.0,14:31:36.267 , Vol+O2,0.0,9.08,16.449023629489602,-1065.8600000000001,37.0,-9.08,16.46,True,2448.7247116144276,2680.0933627007294,390.7722684488218,380.64924927531666,99.04372251523523
1263257.0,14:31:36.371 , Vol+O2,0.0,14.84,16.495889723320158,-1265.5499999999997,37.0,-14.84,16.52,True,2515.736502054507,2667.220192585581,401.466140748507,379.8073740548199,38.7270720766287
1265068.0,14:31:36.490 , Vol+O2,0.0,15.88,16.53712608695652,-1082.4799999999998,37.0,-15.88,16.61,True,2466.303685733775,2511.101225787519,393.5775554461881,358.3379497617388,-37.38555172954898
1266994.0,14:31:41.733 , Vol+O2,0.0,12.3,16.57204347826087,-811.67,37.0,-12.3,16.7,True,2217.154242164926,2624.2366854143447,353.8178009975259,375.13624896582826,229.44368102237945
1268803.0,14:31:41.877 , Vol+O2,0.0,5.51,16.596565217391305,-989.78,37.0,-5.51,16.76,True,2433.8257795868913,2548.026421637398,388.3946677988793,364.57782455359535,12.455338277938608
1270690.0,14:31:42.016 , Vol+O2,0.0,10.65,16.60786332894159,-989.0200000000001,37.0,-10.65,16.67,True,2528.6288764387964,2573.082758247885,403.5235310137109,368.3119661654958,-40.52039021499854
1272471.0,14:31:47.163 , Vol+O2,0.0,18.23,16.614695652173914,-996.14,37.0,-18.23,16.58,True,2430.8240472834473,2574.344941369111,387.91564549966824,368.725699955552,33.22667834190406
1274245.0,14:31:47.242 , Vol+O2,0.0,5.74,16.62820938215103,-1048.48,37.0,-5.74,16.64,True,2398.886091870546,2399.2846564750043,382.81892424426474,344.13486652868545,-69.15572387046882
1275983.0,14:31:47.395 , Vol+O2,0.0,4.18,16.654152173913044,-1020.93,37.0,-4.18,16.64,True,2381.300814182203,2410.8571474867754,380.01263131105645,346.5841580880337,-48.49539127230901
1277688.0,14:31:52.646 , Vol+O2,0.0,14.06,16.695834239130434,-953.3499999999999,37.0,-14.06,16.71,True,2310.6984126281113,2330.355834840364,368.7457622823049,335.88889145446586,-54.41210240974033
1279130.0,14:31:52.716 , Vol+O2,0.0,8.05,16.741083193979932,-1040.03,37.0,-8.05,16.73,True,2250.137368229318,2502.0225208770403,359.0813126252653,361.5911739670917,113.04398195287945
1280571.0,14:31:52.813 , Vol+O2,0.0,30.55,16.785414715719064,-1073.58,37.0,-30.55,16.82,True,2415.4974520519027,2388.098689392754,385.4697975209956,346.02340347213175,-93.09320227856301
1281975.0,14:31:52.905 , Vol+O2,0.0,14.34,16.82631387519803,-1210.2500000000002,37.0,-14.34,16.85,True,2259.5426406721244,2427.58590895323,360.58222435716505,352.4589640663013,51.01324354647113
1283386.0,14:31:58.542 , Vol+O2,0.0,7.93,16.859847826086956,-1116.93,37.0,-7.93,16.97,True,2234.0830491963634,2291.593893532298,356.5193330621269,333.32061905887866,-27.999912203909616
1284938.0,14:31:58.677 , Vol+O2,0.0,5.46,16.887239130434782,-930.6599999999999,37.0,-5.46,17.06,True,1642.1917867721897,1626.4001250074043,262.06417026024525,236.8397150003639,-62.440282264764164
1286749.0,14:31:58.847 , Vol+O2,0.0,23.56,16.90236956521739,-670.0200000000001,37.0,-23.56,16.94,True,2234.6003932827844,2403.9411265319827,356.6018918410947,350.22496580552456,51.50965598646758
1288154.0,14:32:03.961 , Vol+O2,0.0,17.8,16.913877926421407,-1073.8600000000001,37.0,-17.8,16.76,True,2166.6603858717704,2344.4554444719806,345.7598928656654,342.08144639954673,59.159486718292555
1289489.0,14:32:04.060 , Vol+O2,0.0,20.1,16.94438210702341,-1090.3000000000002,37.0,-20.1,16.76,True,2259.6128020771234,2309.486742913144,360.59342085110285,337.8166430327799,-36.15326668732382
1290746.0,14:32:04.173 , Vol+O2,0.0,47.42,16.988583193979935,-1157.9,37.0,-47.42,16.85,True,2175.835402851052,2494.848298795999,347.2240599813256,365.95242358267836,158.01479179373882
1292040.0,14:32:04.255 , Vol+O2,0.0,30.77,17.039602608695652,-1151.84,37.0,-30.77,16.84,True,2147.8239461415465,2191.889635059468,342.75393705202634,322.55449662129644,-38.69372943167741
1293371.0,14:32:04.345 , Vol+O2,0.0,13.1,17.095804347826085,-896.67,36.0,-13.1,17.15,True,2054.4098464234967,2201.2471724500274,327.84673271060404,324.961904520793,36.75430913808418
1294604.0,14:32:09.437 , Vol+O2,0.0,34.45,17.14745652173913,-973.99,37.0,-34.45,17.24,True,2094.5933873457175,2156.8095281535925,334.259300593798,319.35244651181796,-25.947000547663492
1295824.0,14:32:09.506 , Vol+O2,0.0,51.32,17.19891304347826,-902.3699999999999,37.0,-51.32,17.27,True,2141.344481421741,2294.7094322751145,341.71993142661535,340.6182177961257,36.675002139204025
1297118.0,14:32:09.580 , Vol+O2,0.0,21.57,17.237754406580493,-922.6600000000001,37.0,-21.57,17.33,True,2152.8892960288613,2249.1161760722975,343.5622754726601,334.3632616327496,-4.979548787212934
1298708.0,14:32:09.773 , Vol+O2,0.0,14.48,17.256760869565216,-925.9499999999999,37.0,-14.48,17.33,True,2157.072421351228,2311.247655260553,344.229826775456,343.66393947257046,36.128043568244266
1300300.0,14:32:14.883 , Vol+O2,0.0,17.39,17.257060869565215,-915.99,37.0,-17.39,17.27,True,2124.3935520686887,2164.9127389213177,339.01486903875673,321.8433185796805,-43.72070414672021
1301702.0,14:32:15.050 , Vol+O2,0.0,14.41,17.25265217391304,-901.75,37.0,-14.41,17.24,True,2085.9471063024303,2343.345627633712,332.879510190693,348.25896676727046,112.32933756830266
